,Timestamp,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection,SolarGeneration
3681,2/8/2020 8:30,21.92666667,18.78666667,18.82666667,100.0,0.0,267.0,4.121
3682,2/8/2020 8:45,22.81333333,19.4,19.4,100.0,0.0,267.0,5.073
3683,2/8/2020 9:00,23.78,20.08,20.01333333,99.66666667,0.0,267.9333333,5.516
3684,2/8/2020 9:15,24.32666667,21.29333333,19.96,92.26666667,3.32,210.1333333,9.113
3685,2/8/2020 9:30,24.88,22.24,19.19333333,82.8,3.36,166.2666667,11.118
3686,2/8/2020 9:45,25.46666667,22.92,18.81333333,77.66666667,3.08,167.6666667,13.329
3687,2/8/2020 10:00,25.42666667,23.75333333,18.32666667,71.66666667,6.48,135.6,10.787
3688,2/8/2020 10:15,25.91333333,24.36,17.76,66.73333333,5.853333333,145.6666667,10.453
3689,2/8/2020 10:30,24.9,25.28666667,16.21333333,57.26666667,12.88,130.1333333,7.555
3690,2/8/2020 10:45,24.07333333,25.58666667,15.32666667,53.13333333,16.66,127.0666667,8.588
3691,2/8/2020 11:00,23.86666667,25.81333333,14.95333333,51.13333333,18.36,122.6666667,17.447
3692,2/8/2020 11:15,25.18666667,26.4,15.26666667,50.46666667,15.04,122.0,11.22
3693,2/8/2020 11:30,25.28,26.63333333,14.9,48.53333333,15.42,106.2666667,15.457
3694,2/8/2020 11:45,24.46666667,26.72666667,14.23333333,46.26666667,18.52,89.66666667,16.575
3695,2/8/2020 12:00,25.05333333,27.07333333,14.18666667,45.2,16.88,105.7333333,16.36
3696,2/8/2020 12:15,24.9,27.1,13.80666667,44.06666667,17.54,105.3333333,13.856
3697,2/8/2020 12:30,25.88,27.69333333,14.05333333,43.13333333,15.8,110.3333333,19.009
3698,2/8/2020 12:45,26.04,27.88666667,14.09333333,42.86666667,16.18,107.8666667,17.4
3699,2/8/2020 13:00,26.28,28.14666667,13.83333333,41.53333333,16.16,110.8,21.524
3700,2/8/2020 13:15,25.91333333,28.02666667,14.08,42.46666667,17.54,111.1333333,20.761
3702,2/8/2020 13:45,26.49333333,28.40666667,14.44,42.46666667,17.06,118.6666667,20.745
3703,2/8/2020 14:00,26.66,28.41333333,14.34,42.2,16.16,123.4666667,20.976
3704,2/8/2020 14:15,26.40666667,28.44666667,14.64666667,43.0,18.16,134.1333333,15.632
3705,2/8/2020 14:30,26.08,28.51333333,14.56666667,42.6,19.94,114.5333333,9.966
3706,2/8/2020 14:45,26.67333333,28.82,14.56666667,41.86666667,18.54,116.0666667,4.533
3707,2/8/2020 15:00,26.65333333,28.92666667,13.98666667,40.06666667,18.12,109.6,4.494
3708,2/8/2020 15:15,26.26,29.0,13.78666667,39.4,20.26,118.0666667,8.192
3709,2/8/2020 15:30,26.21333333,28.93333333,13.76,39.46666667,20.24,110.4666667,10.282
3710,2/8/2020 15:45,26.09333333,28.94666667,13.54666667,38.86666667,20.34,102.6666667,14.302
3711,2/8/2020 16:00,27.02,29.10666667,14.02666667,39.73333333,17.28,105.9333333,10.348
3712,2/8/2020 16:15,26.17333333,28.93333333,13.99333333,40.06666667,20.74,113.2,7.914
3713,2/8/2020 16:30,26.39333333,28.87333333,13.82,39.73333333,18.74,124.2666667,12.288
3714,2/8/2020 16:45,25.94,28.78666667,13.7,39.6,20.54,116.7333333,7.57
3715,2/8/2020 17:00,26.56666667,28.78666667,13.68,39.53333333,17.16,109.5333333,14.151
3716,2/8/2020 17:15,25.96666667,28.36666667,13.99333333,41.33333333,18.76,121.6,9.606
3717,2/8/2020 17:30,26.22,28.08,14.40666667,43.2,16.66,118.6666667,8.524
3718,2/8/2020 17:45,25.41333333,27.89333333,14.27333333,43.26666667,19.74,111.7333333,7.471
3719,2/8/2020 18:00,24.98666667,27.43333333,14.34666667,44.66666667,19.74,121.8666667,5.087
3720,2/8/2020 18:15,24.68,27.04,14.39333333,45.86666667,19.28,113.7333333,3.054
3721,2/8/2020 18:30,24.40666667,26.54,14.42,47.33333333,18.28,118.9333333,2.995
3722,2/8/2020 18:45,24.40666667,26.16,14.48666667,48.66666667,16.52,116.4,3.003
3723,2/8/2020 19:00,23.89333333,25.97333333,14.44666667,48.93333333,17.9,121.5333333,2.251
3724,2/8/2020 19:15,23.80666667,25.63333333,14.33333333,49.66666667,16.42,108.5333333,1.639
3725,2/8/2020 19:30,23.13333333,25.27333333,13.95333333,49.6,17.64,104.4666667,1.55
3726,2/8/2020 19:45,22.6,24.79333333,13.66666667,49.93333333,17.16,106.6,0.885
3727,2/8/2020 20:00,21.46666667,24.38,13.66,51.26666667,20.88,102.8,0.304
3772,2/9/2020 7:15,18.78,18.26,15.38666667,83.13333333,6.28,140.4666667,0.319
3773,2/9/2020 7:30,19.27333333,18.64666667,15.41333333,81.33333333,5.826666667,136.0,0.632
3774,2/9/2020 7:45,20.38666667,18.93333333,15.56666667,80.66666667,1.92,151.7333333,1.17
3775,2/9/2020 8:00,20.57333333,19.36,15.42,77.8,3.0,140.2,1.27
3776,2/9/2020 8:15,20.84666667,19.79333333,15.08,74.4,3.026666667,146.6666667,1.576
3777,2/9/2020 8:30,21.08,20.37333333,15.05333333,71.46666667,5.026666667,142.6666667,2.388
3778,2/9/2020 8:45,21.52666667,20.96666667,15.04,68.93333333,5.506666667,143.9333333,2.785
3779,2/9/2020 9:00,21.84666667,21.59333333,14.56,64.33333333,6.16,129.2,3.064
3780,2/9/2020 9:15,20.84666667,22.26,13.20666667,56.53333333,12.4,97.4,4.275
3781,2/9/2020 9:30,20.84,22.76,12.68666667,53.06666667,14.44,96.86666667,5.625
3782,2/9/2020 9:45,22.4,23.62666667,13.01333333,51.4,11.08,105.9333333,5.849
3783,2/9/2020 10:00,21.80666667,24.09333333,12.51333333,48.4,16.04,101.2,10.928
3784,2/9/2020 10:15,21.54666667,24.28,12.35333333,47.26666667,17.76,96.33333333,11.216
3785,2/9/2020 10:30,22.2,24.62666667,12.6,47.06666667,16.26,97.4,8.846
3786,2/9/2020 10:45,22.88,25.00666667,12.74666667,46.46666667,15.28,105.7333333,10.003
3787,2/9/2020 11:00,22.74,24.98,12.90666667,47.06666667,16.68,109.0666667,11.343
3788,2/9/2020 11:15,23.31333333,25.43333333,12.90666667,45.8,15.52,102.0666667,17.14
3789,2/9/2020 11:30,23.96666667,25.85333333,13.0,44.93333333,14.48,119.1333333,19.108
3790,2/9/2020 11:45,23.98666667,26.07333333,12.82,43.86666667,15.2,130.2,13.561
3791,2/9/2020 12:00,24.66,26.62,13.11333333,43.33333333,15.42,128.8,16.696
3792,2/9/2020 12:15,23.57333333,26.61333333,12.74,42.26666667,19.98,115.0,16.471
3793,2/9/2020 12:30,23.08,26.23333333,12.50666667,42.53333333,20.02,115.6,16.575
3794,2/9/2020 12:45,22.87333333,26.00666667,12.77333333,43.93333333,20.6,123.4,15.237
3795,2/9/2020 13:00,22.72,25.98666667,12.54666667,43.26666667,20.58,123.8,15.869
3796,2/9/2020 13:15,22.78,26.2,12.80666667,43.53333333,22.14,122.4,17.297
3797,2/9/2020 13:30,24.08,26.59333333,13.4,44.2,18.5,124.9333333,17.342
3798,2/9/2020 13:45,23.11333333,26.53333333,12.98,43.13333333,22.28,132.7333333,14.333
3799,2/9/2020 14:00,23.34666667,26.28666667,13.61333333,45.6,20.9,129.4666667,14.33
3800,2/9/2020 14:15,22.78666667,25.93333333,13.82,47.2,22.46,125.4,9.935
3801,2/9/2020 14:30,23.70666667,26.34,14.4,47.86666667,20.38,128.1333333,6.428
3802,2/9/2020 14:45,23.52,26.06,14.02,47.46666667,19.6,132.7333333,6.973
3803,2/9/2020 15:00,23.19333333,26.14666667,13.95333333,47.0,21.73333333,121.0666667,6.209
3804,2/9/2020 15:15,24.06,26.15333333,14.28666667,48.06666667,17.76,139.3333333,5.909
3805,2/9/2020 15:30,23.18666667,25.78,14.46666667,49.66666667,21.1,136.2666667,5.887
3806,2/9/2020 15:45,23.68666667,25.58666667,14.58666667,50.66666667,17.4,134.6666667,7.39
3807,2/9/2020 16:00,22.48,24.94666667,14.66,52.8,20.86,149.8666667,8.192
3808,2/9/2020 16:15,22.87333333,24.82666667,14.85333333,53.8,18.04,146.6666667,7.458
3809,2/9/2020 16:30,22.38666667,24.60666667,14.86,54.53333333,19.76,147.2666667,7.211
3810,2/9/2020 16:45,22.92666667,24.63333333,14.89333333,54.53333333,16.82,140.7333333,5.697
3811,2/9/2020 17:00,21.80666667,24.48666667,14.80666667,54.73333333,21.86,156.2666667,4.515
3812,2/9/2020 17:15,22.13333333,24.36,14.76,55.0,19.24,148.6,3.944
3813,2/9/2020 17:30,22.66666667,24.1,14.6,55.33333333,14.94,142.3333333,3.21
3814,2/9/2020 17:45,22.46,23.78666667,14.62666667,56.46666667,14.44,138.4,2.242
3815,2/9/2020 18:00,21.65333333,23.40666667,14.62666667,57.73333333,16.68,149.6,2.042
3816,2/9/2020 18:15,21.56,23.14,14.68666667,59.0,15.78,154.9333333,2.218
3817,2/9/2020 18:30,21.01333333,22.93333333,14.66666667,59.66666667,17.2,146.0,2.118
3818,2/9/2020 18:45,20.86666667,22.58,14.68,61.0,16.5,144.4666667,1.113
3819,2/9/2020 19:00,21.25333333,22.33333333,14.87333333,62.66666667,13.48,141.7333333,0.476
3820,2/9/2020 19:15,20.78,22.02,14.91333333,64.0,14.48,144.6,0.398
3821,2/9/2020 19:30,20.6,21.71333333,14.87333333,65.2,13.74,141.8666667,0.358
3822,2/9/2020 19:45,20.22,21.46666667,14.89333333,66.13333333,14.56,132.3333333,0.19
3868,2/10/2020 7:15,20.21333333,18.34,18.34,100.0,5.44,201.8,0.135
3869,2/10/2020 7:30,20.13333333,18.42666667,18.41333333,99.93333333,6.72,200.1333333,0.201
3870,2/10/2020 7:45,20.46,18.56666667,18.36666667,99.0,5.48,185.2,0.311
3871,2/10/2020 8:00,20.26666667,18.66,18.39333333,98.46666667,6.96,192.6,0.499
3872,2/10/2020 8:15,20.48,18.70666667,18.50666667,99.0,6.546666667,197.2,0.743
3873,2/10/2020 8:30,20.18666667,18.88666667,18.58666667,98.2,8.893333333,213.0,1.313
3874,2/10/2020 8:45,20.67333333,19.28666667,18.38666667,94.6,8.0,197.3333333,2.975
3875,2/10/2020 9:00,20.87333333,19.59333333,18.38666667,92.73333333,8.68,196.0,6.064
3876,2/10/2020 9:15,21.29333333,19.9,18.34,90.73333333,7.933333333,181.4,4.584
3877,2/10/2020 9:30,21.78666667,20.26,18.34,88.8,7.226666667,174.8,4.833
3878,2/10/2020 9:45,22.10666667,20.79333333,18.50666667,86.73333333,8.72,165.6666667,9.674
3879,2/10/2020 10:00,22.56666667,21.02666667,18.56,85.66666667,7.853333333,167.1333333,8.478
3880,2/10/2020 10:15,22.44666667,20.97333333,18.44,85.33333333,7.76,165.5333333,6.686
3881,2/10/2020 10:30,22.67333333,21.12666667,18.55333333,85.13333333,7.346666667,162.2666667,5.741
3882,2/10/2020 10:45,22.70666667,21.34,18.51333333,83.86666667,8.48,157.2,4.384
3883,2/10/2020 11:00,23.62,21.7,18.75333333,83.26666667,6.04,165.2666667,3.819
3884,2/10/2020 11:15,24.03333333,22.08666667,18.71333333,81.13333333,6.013333333,172.3333333,3.05
3885,2/10/2020 11:30,24.42666667,22.73333333,18.74666667,78.13333333,7.346666667,176.0666667,2.058
3886,2/10/2020 11:45,24.23333333,22.93333333,18.20666667,74.86666667,8.146666667,139.7333333,2.743
3887,2/10/2020 12:00,24.93333333,23.46666667,18.64666667,74.4,8.426666667,140.4,8.214
3888,2/10/2020 12:15,24.99333333,23.92,18.50666667,71.73333333,10.0,134.7333333,14.724
3889,2/10/2020 12:30,24.56,23.67333333,18.27333333,71.73333333,10.6,147.5333333,17.16
3890,2/10/2020 12:45,24.95333333,23.65333333,18.55333333,73.0,8.866666667,162.3333333,18.765
3891,2/10/2020 13:00,25.95333333,24.20666667,18.81333333,71.93333333,7.253333333,173.2,20.549
3894,2/10/2020 13:45,26.74,25.50666667,18.34666667,64.66666667,8.84,188.4,11.847
3896,2/10/2020 14:15,27.92666667,26.74,18.44666667,60.46666667,9.226666667,158.2,18.411
3897,2/10/2020 14:30,27.2,26.39333333,18.26,61.0,10.96,157.6666667,17.69
3899,2/10/2020 15:00,27.11333333,27.06666667,16.94666667,53.93333333,11.92,97.6,19.885
3900,2/10/2020 15:15,28.14666667,27.26,17.13333333,53.93333333,7.88,101.2,21.054
3901,2/10/2020 15:30,27.34,26.96666667,16.90666667,54.13333333,10.24,113.3333333,19.14
3902,2/10/2020 15:45,26.71333333,26.61333333,16.79333333,54.93333333,11.32,114.5333333,20.103
3903,2/10/2020 16:00,26.49333333,26.37333333,16.81333333,55.8,11.32,96.6,18.803
3904,2/10/2020 16:15,27.17333333,26.40666667,17.54,58.26666667,9.373333333,129.1333333,17.2
3905,2/10/2020 16:30,27.12666667,26.33333333,17.39333333,57.93333333,9.253333333,106.6666667,16.543
3906,2/10/2020 16:45,25.73333333,26.32666667,16.92666667,56.33333333,15.18,92.73333333,14.158
3907,2/10/2020 17:00,25.99333333,26.49333333,16.87333333,55.6,14.72,74.4,17.223
3908,2/10/2020 17:15,26.08,26.56,17.24,56.6,15.16,83.6,13.312
3909,2/10/2020 17:30,26.05333333,26.1,17.46,59.0,13.48,96.13333333,4.509
3910,2/10/2020 17:45,25.62666667,25.72666667,17.8,61.6,14.44,87.13333333,5.524
3911,2/10/2020 18:00,26.96666667,25.84,18.12,62.4,8.933333333,108.6,3.874
3912,2/10/2020 18:15,26.68,25.8,17.78,61.26666667,9.28,111.6,3.479
3913,2/10/2020 18:30,26.04666667,25.59333333,17.59333333,61.33333333,11.2,97.33333333,2.726
3914,2/10/2020 18:45,25.92666667,25.42666667,17.32666667,61.0,10.36,85.0,2.86
3915,2/10/2020 19:00,26.6,25.33333333,18.04666667,64.06666667,8.0,149.6,1.937
3916,2/10/2020 19:15,26.06,24.62666667,18.34666667,68.13333333,7.733333333,163.1333333,1.69
3917,2/10/2020 19:30,26.03333333,24.24666667,18.5,70.26666667,6.28,167.2,1.423
3918,2/10/2020 19:45,25.72666667,24.04666667,18.86,72.8,7.68,194.2,0.812
3919,2/10/2020 20:00,25.28666667,23.48666667,18.94666667,75.8,7.253333333,188.5333333,0.25
3964,2/11/2020 7:15,23.00666667,19.50666667,19.50666667,100.0,0.0,269.0,0.323
3965,2/11/2020 7:30,22.93333333,19.58666667,19.58666667,100.0,0.84,269.0,0.705
3966,2/11/2020 7:45,23.31333333,19.77333333,19.77333333,100.0,0.24,269.0,0.693
3967,2/11/2020 8:00,23.12666667,20.06,20.04666667,99.93333333,3.32,335.6666667,0.814
3968,2/11/2020 8:15,23.51333333,20.36,20.17333333,99.06666667,3.386666667,354.5333333,1.089
3969,2/11/2020 8:30,24.00666667,20.65333333,20.21333333,97.4,2.453333333,345.4666667,1.858
3970,2/11/2020 8:45,23.85333333,20.94666667,20.04,94.66666667,4.213333333,294.1333333,2.151
3971,2/11/2020 9:00,23.82,21.22,19.64,90.66666667,4.906666667,284.2666667,2.568
3972,2/11/2020 9:15,23.94666667,21.36,19.34,88.4,4.186666667,282.6666667,3.966
3973,2/11/2020 9:30,23.26,21.55333333,19.33333333,87.26666667,8.533333333,262.7333333,4.231
3974,2/11/2020 9:45,23.64666667,21.9,19.4,85.66666667,8.533333333,250.2666667,3.658
3975,2/11/2020 10:00,23.50666667,21.93333333,19.10666667,83.86666667,8.746666667,274.2666667,7.982
3976,2/11/2020 10:15,24.25333333,22.14666667,18.97333333,82.13333333,5.64,294.3333333,8.921
3977,2/11/2020 10:30,24.77333333,22.8,19.07333333,79.4,6.693333333,276.6666667,7.087
3978,2/11/2020 10:45,24.52666667,22.88,18.57333333,76.73333333,7.16,326.4666667,14.958
3979,2/11/2020 11:00,24.73333333,23.28666667,18.44,74.26666667,7.933333333,305.6,13.034
3980,2/11/2020 11:15,25.09333333,23.53333333,18.25333333,72.2,6.906666667,244.3333333,18.371
3981,2/11/2020 11:30,24.98666667,23.73333333,17.98,70.2,7.733333333,252.0,16.112
3982,2/11/2020 11:45,25.65333333,24.15333333,17.91333333,68.2,6.48,270.8,18.765
3983,2/11/2020 12:00,26.52,25.31333333,18.35333333,65.4,9.04,257.0,5.543
3984,2/11/2020 12:15,26.01333333,25.21333333,17.48,62.26666667,9.133333333,250.0666667,4.295
3985,2/11/2020 12:30,25.29333333,24.88666667,17.48,63.46666667,11.32,240.1333333,6.253
3986,2/11/2020 12:45,26.02,25.08666667,18.04,64.93333333,9.52,235.9333333,5.386
3987,2/11/2020 13:00,26.6,25.52666667,17.78666667,62.33333333,8.453333333,242.4,4.428
3988,2/11/2020 13:15,26.12,25.58666667,17.77333333,62.06666667,11.17333333,221.8,5.579
3989,2/11/2020 13:30,26.44,25.70666667,17.74666667,61.53333333,10.04,233.0666667,7.337
3990,2/11/2020 13:45,26.18,25.70666667,17.67333333,61.2,11.2,217.8666667,10.445
3991,2/11/2020 14:00,27.63333333,26.6,18.2,60.06666667,9.173333333,211.6,14.08
3992,2/11/2020 14:15,27.16,27.18,17.94666667,57.13333333,14.36,221.6,7.639
3993,2/11/2020 14:30,28.17333333,27.70666667,18.14666667,56.06666667,12.4,227.2666667,5.997
3994,2/11/2020 14:45,27.11333333,27.08,18.02,57.73333333,14.2,222.8,6.949
3995,2/11/2020 15:00,26.9,27.11333333,18.02,57.6,15.76,237.6666667,6.764
3996,2/11/2020 15:15,26.76,26.93333333,17.96,58.0,15.16,240.7333333,6.827
3997,2/11/2020 15:30,26.34,26.65333333,17.96666667,59.0,16.04,232.9333333,9.303
3998,2/11/2020 15:45,24.84666667,25.84666667,17.60666667,60.46666667,18.64,234.1333333,9.431
3999,2/11/2020 16:00,25.48,26.36666667,17.88666667,59.66666667,18.28,244.9333333,7.894
4000,2/11/2020 16:15,26.02,26.36666667,17.93333333,59.86666667,16.02,233.1333333,6.951
4001,2/11/2020 16:30,25.53333333,26.32666667,18.02,60.33333333,18.5,241.2,8.028
4002,2/11/2020 16:45,26.08666667,26.66,17.81333333,58.4,16.9,233.4666667,11.154
4003,2/11/2020 17:00,24.08,25.10666667,17.81333333,64.0,19.36,224.9333333,6.874
4004,2/11/2020 17:15,24.28666667,24.62666667,17.99333333,66.6,16.08,223.0666667,12.307
4005,2/11/2020 17:30,24.68666667,25.00666667,18.04,65.2,15.94,233.4,11.243
4006,2/11/2020 17:45,23.75333333,24.74666667,17.94,65.86666667,19.26,235.5333333,10.716
4007,2/11/2020 18:00,23.67333333,24.54,18.02,67.0,19.12,217.4666667,5.843
4008,2/11/2020 18:15,23.71333333,24.33333333,17.98666667,67.73333333,17.52,233.5333333,8.918
4009,2/11/2020 18:30,22.63333333,23.81333333,17.55333333,68.06666667,19.5,228.0,4.318
4010,2/11/2020 18:45,23.31333333,23.58666667,17.75333333,69.86666667,15.28,230.2666667,1.931
4011,2/11/2020 19:00,22.8,22.96,18.21333333,74.6,15.76,247.5333333,1.479
4012,2/11/2020 19:15,23.04,22.33333333,18.74666667,80.06666667,12.4,243.6,1.131
4013,2/11/2020 19:30,22.04,21.66,19.12,85.53333333,15.04,240.0,0.978
4014,2/11/2020 19:45,22.28666667,21.33333333,19.53333333,89.53333333,13.0,235.9333333,0.858
4015,2/11/2020 20:00,22.26666667,20.97333333,19.89333333,93.6,12.04,242.0,0.537
4016,2/11/2020 20:15,22.18666667,20.76666667,20.15333333,96.4,12.16,241.4,0.154
4059,2/12/2020 7:00,21.84,18.76666667,18.76666667,100.0,0.0,211.0,0.129
4060,2/12/2020 7:15,21.25333333,18.78,18.78,100.0,3.293333333,211.0,0.374
4061,2/12/2020 7:30,20.36666667,18.59333333,18.59333333,100.0,6.746666667,214.1333333,1.171
4062,2/12/2020 7:45,20.58,18.60666667,18.80666667,100.0,5.653333333,217.9333333,2.021
4063,2/12/2020 8:00,20.51333333,18.60666667,18.79333333,100.0,5.773333333,217.7333333,2.981
4064,2/12/2020 8:15,20.61333333,18.64,18.84,100.0,5.626666667,223.1333333,4.295
4065,2/12/2020 8:30,21.03333333,18.89333333,19.08,100.0,5.333333333,216.2,6.092
4066,2/12/2020 8:45,20.71333333,19.12,19.29333333,100.0,8.773333333,205.4666667,7.4
4067,2/12/2020 9:00,21.43333333,19.37333333,19.37333333,100.0,6.72,191.1333333,8.951
4068,2/12/2020 9:15,21.55333333,19.48666667,19.48666667,100.0,7.186666667,193.2,10.458
4069,2/12/2020 9:30,22.0,19.78666667,19.70666667,99.6,7.2,198.4,11.753
4070,2/12/2020 9:45,21.92666667,19.99333333,19.79333333,99.0,8.56,200.0,12.887
4071,2/12/2020 10:00,22.18,20.24,19.92,98.06666667,8.813333333,208.7333333,14.152
4072,2/12/2020 10:15,22.06,20.67333333,19.67333333,93.93333333,11.08,197.6,15.338
4073,2/12/2020 10:30,22.28666667,20.97333333,19.42666667,90.93333333,10.72,200.0666667,16.323
4074,2/12/2020 10:45,22.67333333,21.33333333,19.72,90.53333333,11.44,212.5333333,17.119
4075,2/12/2020 11:00,22.99333333,22.12,19.7,86.2,14.08,222.3333333,18.126
4076,2/12/2020 11:15,23.46,22.83333333,19.46666667,81.2,14.44,225.0,18.841
4077,2/12/2020 11:30,24.19333333,23.48,18.96666667,75.86666667,13.0,208.2,19.351
4078,2/12/2020 11:45,23.18666667,23.19333333,18.42666667,74.66666667,15.3,216.0,18.157
4079,2/12/2020 12:00,24.09333333,23.89333333,18.86,73.46666667,14.8,212.2,16.566
4080,2/12/2020 12:15,25.22,24.63333333,18.76,69.93333333,13.11333333,209.8666667,21.027
4081,2/12/2020 12:30,26.31333333,25.54666667,18.88,66.6,12.16,203.6,21.338
4082,2/12/2020 12:45,25.36666667,25.53333333,18.41333333,64.8,16.1,208.4666667,21.129
4083,2/12/2020 13:00,25.22,25.70666667,18.09333333,62.86666667,16.64,207.1333333,21.752
4085,2/12/2020 13:30,26.34,26.54,18.43333333,61.06666667,16.56,207.7333333,18.91
4086,2/12/2020 13:45,26.58666667,26.60666667,18.53333333,61.26666667,15.66,192.6,12.856
4087,2/12/2020 14:00,26.95333333,26.89333333,18.66666667,60.8,15.56,195.7333333,16.895
4088,2/12/2020 14:15,27.86,27.66666667,18.71333333,58.2,14.92,185.2,20.618
4089,2/12/2020 14:30,28.82666667,28.21333333,19.08,57.73333333,13.48,188.0666667,20.648
4090,2/12/2020 14:45,29.26666667,28.45333333,18.98,56.6,12.4,185.4,20.025
4091,2/12/2020 15:00,28.62666667,28.04,19.18666667,58.66666667,14.08,194.3333333,19.98
4092,2/12/2020 15:15,28.50666667,28.02666667,19.24,59.0,14.74,200.8,19.916
4093,2/12/2020 15:30,27.76666667,27.8,19.62666667,61.13333333,18.28,215.5333333,19.155
4094,2/12/2020 15:45,27.47333333,27.9,19.09333333,58.86666667,19.04,210.6,11.194
4095,2/12/2020 16:00,27.42,27.48666667,18.68,58.66666667,15.94,194.2666667,17.688
4096,2/12/2020 16:15,28.01333333,27.82,18.66,57.46666667,14.8,194.2,17.709
4097,2/12/2020 16:30,28.13333333,27.99333333,18.83333333,57.53333333,15.18,188.4666667,17.345
4098,2/12/2020 16:45,28.54666667,28.51333333,18.65333333,55.13333333,15.56,168.9333333,7.772
4099,2/12/2020 17:00,27.71333333,28.24666667,18.32666667,54.93333333,17.88,171.7333333,9.605
4100,2/12/2020 17:15,27.59333333,27.94,18.46,56.4,17.12,180.2,12.922
4101,2/12/2020 17:30,26.52,27.34,18.5,58.53333333,19.54666667,169.5333333,11.718
4102,2/12/2020 17:45,27.02,27.6,18.46,57.53333333,18.42,171.6666667,10.131
4103,2/12/2020 18:00,27.58,27.58666667,18.48666667,57.66666667,14.98,168.2666667,8.889
4104,2/12/2020 18:15,25.92666667,27.05333333,18.02666667,57.86666667,20.24,165.4666667,7.455
4105,2/12/2020 18:30,26.38,26.83333333,17.94,58.33333333,16.42,169.9333333,5.053
4106,2/12/2020 18:45,25.44666667,26.39333333,17.95333333,59.86666667,19.14,174.4,5.128
4107,2/12/2020 19:00,25.59333333,26.19333333,17.93333333,60.46666667,17.12,172.4,4.05
4108,2/12/2020 19:15,25.30666667,26.04666667,17.69333333,60.13333333,17.52,160.1333333,2.795
4109,2/12/2020 19:30,25.6,25.61333333,17.79333333,62.0,14.0,164.0,1.435
4110,2/12/2020 19:45,24.23333333,25.10666667,17.78666667,63.93333333,18.32,164.6666667,0.701
4111,2/12/2020 20:00,24.48666667,24.62666667,17.82666667,65.86666667,14.44,166.9333333,0.373
4155,2/13/2020 7:00,19.82666667,17.36,17.36,100.0,0.0,192.2,0.112
4156,2/13/2020 7:15,20.40666667,17.72666667,17.72666667,100.0,0.0,192.0666667,0.474
4157,2/13/2020 7:30,20.58666667,18.22666667,18.22666667,100.0,2.76,192.1333333,1.357
4158,2/13/2020 7:45,22.69333333,19.34,19.24666667,99.53333333,0.0,192.2666667,2.3
4159,2/13/2020 8:00,22.82666667,19.53333333,19.29333333,98.6,0.36,192.2666667,3.344
4160,2/13/2020 8:15,23.38666667,20.06,19.23333333,95.0,0.0,192.4,4.764
4161,2/13/2020 8:30,23.64,20.46,18.98,91.13333333,0.24,193.0,6.208
4162,2/13/2020 8:45,22.82,20.89333333,18.66,87.06666667,6.013333333,192.1333333,9.296
4163,2/13/2020 9:00,23.37333333,21.43333333,18.71333333,84.46666667,6.04,215.8,10.6
4164,2/13/2020 9:15,24.21333333,22.09333333,18.50666667,80.06666667,4.546666667,195.0666667,13.202
4165,2/13/2020 9:30,24.49333333,22.9,17.97333333,73.86666667,6.453333333,136.5333333,12.203
4166,2/13/2020 9:45,24.28,23.03333333,17.74,72.06666667,7.346666667,124.7333333,7.797
4167,2/13/2020 10:00,25.06,23.34,18.00666667,72.0,5.56,141.8666667,12.867
4168,2/13/2020 10:15,24.46,23.47333333,17.58,69.53333333,8.36,107.4,17.886
4169,2/13/2020 10:30,25.44666667,24.35333333,17.78666667,66.86666667,8.24,122.1333333,13.433
4170,2/13/2020 10:45,26.44666667,24.99333333,17.84,64.46666667,6.453333333,170.0,7.058
4171,2/13/2020 11:00,26.36,25.13333333,17.44666667,62.4,6.773333333,114.4666667,7.267
4172,2/13/2020 11:15,26.80666667,25.37333333,17.52666667,61.86666667,5.946666667,64.93333333,8.582
4173,2/13/2020 11:30,27.45333333,26.22,17.76,59.66666667,7.586666667,167.4666667,15.765
4174,2/13/2020 11:45,28.04666667,27.18,17.87333333,56.86666667,9.64,189.8666667,20.598
4175,2/13/2020 12:00,28.38,27.12666667,17.35333333,55.13333333,6.28,91.8,16.016
4176,2/13/2020 12:15,29.25333333,27.96,17.6,53.46666667,6.866666667,148.9333333,15.869
4177,2/13/2020 12:30,29.81333333,28.46666667,17.6,51.8,6.626666667,172.8666667,20.775
4178,2/13/2020 12:45,29.36,28.59333333,17.32,50.46666667,8.893333333,126.0666667,20.568
4179,2/13/2020 13:00,30.97333333,29.48,17.78,49.46666667,6.186666667,171.2666667,20.927
4180,2/13/2020 13:15,30.42,29.66,17.42,47.8,9.173333333,253.3333333,21.412
4181,2/13/2020 13:30,30.76666667,30.13333333,17.24666667,46.06666667,9.466666667,262.0666667,21.157
4182,2/13/2020 13:45,31.16666667,30.6,17.1,44.46666667,9.52,267.6,20.595
4183,2/13/2020 14:00,31.15333333,30.81333333,16.70666667,42.73333333,10.0,292.8666667,20.586
4184,2/13/2020 14:15,30.53333333,30.20666667,17.17333333,45.66666667,10.81333333,241.3333333,21.406
4185,2/13/2020 14:30,31.97333333,31.4,17.98666667,44.8,11.44,238.2,20.926
4186,2/13/2020 14:45,31.84,31.6,18.10666667,44.73333333,13.36,225.0666667,20.119
4187,2/13/2020 15:00,32.77333333,31.86,18.30666667,44.53333333,10.12,236.0666667,19.74
